Wall time,Step,Value
1548083509.5820127,96,0.9598110914230347
1548083528.4483714,97,0.9647154808044434
1548083547.366598,98,0.959356963634491
1548083566.245969,99,0.95817631483078
1548083585.1792238,100,0.961536705493927
1548083604.0017765,101,0.9634894132614136
1548083622.8631241,102,0.9619454145431519
1548083641.7118886,103,0.9621270895004272
1548083660.5695577,104,0.9639889001846313
1548083679.51478,105,0.9636710286140442
1548083698.3931978,106,0.9642614126205444
1548083717.2542484,107,0.9623541235923767
1548083736.2343159,108,0.9633077383041382
1548083755.1297524,109,0.9624449610710144
1548083773.9762921,110,0.9625811576843262
1548083793.1428704,111,0.9637618660926819
1548083812.1716611,112,0.9629444479942322
1548083831.2839289,113,0.9599473476409912
1548083850.263757,114,0.9609463810920715
1548083869.2360163,115,0.9612642526626587
1548083888.176334,116,0.9646700620651245
1548083907.0710828,117,0.9642159938812256
1548083925.9711342,118,0.9623087048530579
1548083944.8492048,119,0.9605376720428467
1548083963.7142725,120,0.9635801911354065
1548083982.606336,121,0.9621724486351013
1548084001.4310212,122,0.9638072848320007
1548084020.2610557,123,0.9612642526626587
1548084039.573942,124,0.9633985757827759
1548084058.815489,125,0.9616729617118835
1548084077.8805735,126,0.9610372185707092
1548084096.8983314,127,0.9621270895004272
1548084115.9915001,128,0.9645792841911316
1548084135.069964,129,0.960083544254303
1548084154.0959587,130,0.9615821242332458
1548084173.00316,131,0.962626576423645
1548084191.9088092,132,0.9647608995437622
1548084210.7584171,133,0.9594478011131287
1548084229.6095417,134,0.9630807042121887
1548084248.4085267,135,0.9601743817329407
1548084267.2422562,136,0.9635801911354065
1548084286.099533,137,0.9577676057815552
1548084304.9420762,138,0.9582216739654541
1548084323.797823,139,0.9606285095214844
1548084342.6767006,140,0.9631715416908264
1548084361.579194,141,0.9626719951629639
1548084380.38247,142,0.9624903798103333
1548084399.2666805,143,0.9628536701202393
1548084418.2105412,144,0.9628082513809204
1548084437.1029606,145,0.9642159938812256
1548084455.9450402,146,0.959356963634491
1548084474.7717414,147,0.9630807042121887
1548084493.6217566,148,0.9639889001846313
1548084512.56447,149,0.9630807042121887
1548084531.521719,150,0.9588120579719543
1548084550.4124787,151,0.9626719951629639
1548084569.2890296,152,0.9639889001846313
1548084588.1614063,153,0.9613550901412964
1548084607.0232012,154,0.9602198004722595
1548084625.8833385,155,0.9627174139022827
1548084644.738102,156,0.9645338654518127
1548084664.0513027,157,0.9648517370223999
1548084682.965669,158,0.9627628326416016
1548084702.0680282,159,0.964079737663269
1548084721.0425673,160,0.9628082513809204
1548084740.128028,161,0.9630352854728699
1548084759.290245,162,0.9642159938812256
1548084778.2147677,163,0.9626719951629639
1548084797.1609209,164,0.9658053517341614
1548084816.0944946,165,0.9646247029304504
1548084834.921841,166,0.961173415184021
1548084853.756545,167,0.964443027973175
1548084872.5900362,168,0.961899995803833
1548084891.4056113,169,0.9645338654518127
1548084910.2227395,170,0.9616275429725647
1548084929.0604334,171,0.9635348320007324
1548084947.9144876,172,0.9641705751419067
1548084966.7892663,173,0.964806318283081
1548084985.5984876,174,0.9618091583251953
1548085004.418912,175,0.9642159938812256
1548085023.3402042,176,0.9628990292549133
1548085042.2346876,177,0.9614005088806152
1548085061.2684572,178,0.9630352854728699
1548085080.298054,179,0.9627628326416016
1548085099.4103327,180,0.9636710286140442
1548085118.4852364,181,0.9627628326416016
1548085137.402286,182,0.9625357389450073
1548085156.4845412,183,0.9598110914230347
1548085175.5124905,184,0.9587212204933167
1548085194.5297294,185,0.9631261229515076
1548085213.6140096,186,0.9609463810920715
1548085232.5566967,187,0.9636256098747253
1548085251.4966748,188,0.9615821242332458
1548085270.3505313,189,0.961899995803833
1548085289.1867113,190,0.9643067717552185
1548085308.1045825,191,0.9625811576843262
1548085326.9297314,192,0.9613550901412964
1548085345.9545143,193,0.9613096714019775
1548085364.8912776,194,0.9609009623527527
1548085383.8483498,195,0.9622178673744202
1548085402.7188385,196,0.961536705493927
1548085421.5531282,197,0.9642159938812256
1548085440.4192715,198,0.9635348320007324
1548085459.3028924,199,0.9642159938812256
1548085479.754701,200,0.9625811576843262
1548085498.7776308,201,0.963716447353363
1548085517.7633119,202,0.9612642526626587
1548085536.851558,203,0.9632623195648193
1548085555.8489149,204,0.9629444479942322
1548085574.8878782,205,0.9618091583251953
1548085593.8747368,206,0.9614912867546082
1548085612.8728044,207,0.9626719951629639
1548085631.9094322,208,0.9614458680152893
1548085650.9658353,209,0.9630352854728699
1548085669.97369,210,0.9631261229515076
1548085689.0166936,211,0.9625811576843262
1548085708.0067255,212,0.9624449610710144
1548085726.8816571,213,0.9617183804512024
1548085745.964534,214,0.962989866733551
1548085765.1574676,215,0.961173415184021
1548085784.2736678,216,0.9628990292549133
1548085803.4312024,217,0.962989866733551
1548085822.4316933,218,0.9624449610710144
1548085841.386001,219,0.9624903798103333
1548085860.2998915,220,0.9623995423316956
1548085879.2756083,221,0.9614912867546082
1548085898.1545672,222,0.962263286113739
1548085917.0623178,223,0.9643521904945374
1548085936.149515,224,0.9612188339233398
1548085955.0638568,225,0.9637618660926819
1548085974.0721385,226,0.9623087048530579
1548085992.9290295,227,0.9622178673744202
1548086011.8324893,228,0.963353157043457
1548086030.716789,229,0.9623087048530579
1548086049.6066315,230,0.9633985757827759
1548086068.4904277,231,0.9643521904945374
1548086087.351434,232,0.9634894132614136
1548086106.166731,233,0.962263286113739
1548086125.051757,234,0.9604014158248901
1548086143.935049,235,0.9634439945220947
1548086162.7908947,236,0.964806318283081
1548086181.6609504,237,0.9625357389450073
1548086200.533686,238,0.9623995423316956
1548086219.4516513,239,0.9628082513809204
1548086238.3394608,240,0.9623995423316956
1548086257.1922007,241,0.9646247029304504
1548086276.1124065,242,0.9618091583251953
1548086294.9455898,243,0.9623541235923767
1548086313.9142902,244,0.9625357389450073
1548086332.8171227,245,0.9636256098747253
1548086351.9595883,246,0.962626576423645
1548086371.045776,247,0.9641251564025879
1548086390.1600978,248,0.9628536105155945
1548086409.2646334,249,0.9638072848320007
1548086428.4612637,250,0.9649425745010376
1548086447.6078742,251,0.9630807042121887
1548086466.7727342,252,0.9632623195648193
1548086485.7877138,253,0.9645338654518127
1548086505.0405216,254,0.9638981223106384
1548086524.202027,255,0.961899995803833
1548086543.1762803,256,0.962989866733551
1548086562.078034,257,0.962263286113739
1548086581.0627584,258,0.9614912867546082
1548086600.0934439,259,0.9628536701202393
1548086618.9940436,260,0.963353157043457
1548086637.8824456,261,0.9629444479942322
1548086656.859723,262,0.9623541235923767
1548086675.6992652,263,0.962263286113739
1548086694.555625,264,0.9624449610710144
1548086713.4478564,265,0.9631261229515076
1548086732.3147235,266,0.9619908332824707
1548086751.163849,267,0.9628990292549133
1548086770.0086956,268,0.9620816707611084
1548086788.8842125,269,0.9624449610710144
1548086807.8867126,270,0.9627174139022827
1548086826.7907803,271,0.9626719951629639
1548086845.667152,272,0.963716447353363
1548086864.475519,273,0.962626576423645
1548086883.316724,274,0.9614458680152893
1548086902.1582053,275,0.962263286113739
1548086921.016866,276,0.9623087048530579
1548086939.877353,277,0.9631715416908264
1548086958.7546217,278,0.9620816707611084
1548086977.5656338,279,0.9623995423316956
1548086996.3772833,280,0.9621270895004272
1548087015.3499305,281,0.9613550901412964
1548087034.2022998,282,0.9628990292549133
1548087053.0679479,283,0.9614459276199341
1548087071.9074364,284,0.9624903798103333
1548087090.8721182,285,0.9622178673744202
1548087109.724469,286,0.9627174139022827
1548087128.5408928,287,0.9630807042121887
1548087147.4812262,288,0.9616729617118835
1548087166.3330028,289,0.9620362520217896
1548087185.1292615,290,0.9609009623527527
1548087203.9805076,291,0.9616275429725647
1548087222.795097,292,0.9620816707611084
1548087241.6534858,293,0.9614912867546082
1548087260.5227385,294,0.9634894132614136
1548087279.3891487,295,0.963353157043457
1548087298.2987113,296,0.962263286113739
1548087317.1001248,297,0.9623541235923767
1548087335.9662187,298,0.9632169604301453
1548087354.8308098,299,0.9626719951629639
1548087373.9033597,300,0.9630807042121887
1548087392.7753031,301,0.9623995423316956
1548087411.6493976,302,0.9621270895004272
1548087430.4990842,303,0.9641251564025879
1548087449.306763,304,0.9607647061347961
1548087468.1726484,305,0.9623995423316956
1548087487.0132918,306,0.9626719951629639
1548087505.9429862,307,0.9625357389450073
1548087524.7945342,308,0.962626576423645
1548087543.6337605,309,0.9614459276199341
1548087562.5235138,310,0.9623087048530579
1548087581.4086525,311,0.9621724486351013
1548087600.2770417,312,0.9627174139022827
1548087619.1207423,313,0.9612642526626587
1548087638.1145487,314,0.9615821242332458
1548087656.9846382,315,0.9629444479942322
1548087675.9307308,316,0.9622178673744202
1548087694.7695465,317,0.9623087048530579
1548087713.6400943,318,0.9616729617118835
1548087732.4751637,319,0.9614004492759705
1548087751.345727,320,0.9613096714019775
1548087770.2641304,321,0.9633985757827759
1548087789.160032,322,0.9614459276199341
1548087808.060028,323,0.9635801911354065
1548087826.889962,324,0.961899995803833
1548087845.7287157,325,0.9635802507400513
1548087864.610948,326,0.9626719951629639
1548087883.517744,327,0.9623995423316956
1548087902.3469203,328,0.9633985757827759
1548087921.2145412,329,0.9625811576843262
1548087940.08315,330,0.9630352854728699
1548087958.9271002,331,0.9631261229515076
1548087977.829767,332,0.9631261229515076
1548087996.7378364,333,0.961536705493927
1548088015.6444347,334,0.9616275429725647
1548088034.505149,335,0.961899995803833
1548088053.3701704,336,0.9620362520217896
1548088072.3045247,337,0.9624903798103333
1548088091.1415195,338,0.9619454145431519
1548088110.0277195,339,0.9612188339233398
1548088128.8606324,340,0.9621724486351013
1548088147.7251248,341,0.9621724486351013
1548088166.7070072,342,0.9616729617118835
1548088185.6905804,343,0.9624903798103333
1548088204.5774913,344,0.9616729617118835
1548088223.4596364,345,0.9623541235923767
1548088242.3562005,346,0.962263286113739
1548088261.2356517,347,0.9614912867546082
1548088280.0791602,348,0.9623087048530579
1548088298.8990114,349,0.9624903798103333
1548088317.7354102,350,0.9617183804512024
1548088336.5916162,351,0.9623541235923767
1548088355.4875822,352,0.9623541235923767
1548088374.499435,353,0.9618091583251953
1548088393.3945997,354,0.9621724486351013
1548088412.2548828,355,0.9624449610710144
1548088431.0947258,356,0.9624903798103333
1548088449.96941,357,0.9614912867546082
1548088468.8956575,358,0.9614005088806152
1548088487.7551918,359,0.9622178673744202
1548088506.6098201,360,0.9614912867546082
1548088525.5190113,361,0.9624903202056885
1548088544.4314308,362,0.9621270895004272
1548088563.3591552,363,0.9623087048530579
1548088582.2831094,364,0.961899995803833
1548088601.163096,365,0.9624903798103333
1548088620.045538,366,0.9614458680152893
1548088638.928496,367,0.9631715416908264
1548088657.8382616,368,0.9624449610710144
1548088676.738005,369,0.9618091583251953
1548088695.6216135,370,0.9621724486351013
1548088714.5305817,371,0.9623995423316956
1548088733.5615883,372,0.9619454145431519
1548088752.4256911,373,0.9617637991905212
1548088771.3374996,374,0.9616275429725647
1548088790.2181017,375,0.9623541235923767
1548088809.1065977,376,0.9623541235923767
1548088827.9486895,377,0.9620816707611084
1548088846.8574483,378,0.9617637991905212
1548088865.705647,379,0.9615821242332458
1548088884.5875003,380,0.9621270895004272
1548088903.4948,381,0.9609917998313904
1548088922.3540366,382,0.9619908332824707
1548088941.241338,383,0.962626576423645
1548088960.2002,384,0.9612188339233398
1548088979.0886455,385,0.961536705493927
1548088998.009319,386,0.961173415184021
1548089016.847996,387,0.961536705493927
1548089035.8943243,388,0.9619454145431519
1548089054.8065174,389,0.9618545770645142
1548089073.7070742,390,0.9620816707611084
1548089092.5677319,391,0.9619454145431519
1548089111.520242,392,0.9619454145431519
1548089130.3955758,393,0.961899995803833
1548089149.2560165,394,0.9623995423316956
1548089168.1745982,395,0.9612642526626587
1548089187.1047869,396,0.9618545770645142
1548089205.929033,397,0.9620816707611084
1548089224.8004084,398,0.961899995803833
1548089243.6437929,399,0.9621724486351013
